seed,delayed_reward,immediate_reward,policy_loss,delayed_value_loss,immediate_value_loss,entropy,Unnamed: 7
70461,-0.0004714589213324415,-0.07202742779251395,0.06579618193546787,7.663916190584864e-06,0.45301342568221104,0.25042532051042227,
85253,-0.004207189408545325,0.03523937150014734,0.13259285373011626,4.7820935711934035e-05,0.45839133085892975,0.3719196105995944,
1278,-0.00182528873784254,-0.06624668435013259,0.05500829398584081,3.589359317480142e-05,0.4101596909049597,0.2817489249119575,
33658,-0.011034548220959355,-0.02445061523725315,0.07865595048870967,0.0003773839290011536,0.5293030300119271,0.3842650728236808,
96442,-0.0019514640986241425,-0.007448699528440861,0.07568899195008869,3.525062878836629e-05,0.4797510869352677,0.323312039028196,
53084,-0.004738948394058801,-0.05120744916003535,0.08794190616124152,5.537560748406006e-05,0.7012813538479248,0.32426275313476954,
6035,-0.004141580950977434,-0.0014279398762156812,0.09034131689540217,7.472214026853794e-05,0.6966255563732061,0.38254258895294513,
38171,-0.0004189840526451328,-0.12682974751940265,0.032323046668414505,7.99947863948119e-06,0.482094786991633,0.2970488720203755,
7189,-0.006001618724484481,-0.12316718243442382,0.040884901813239324,0.0001255132374984764,0.8170665425550103,0.36409867313118727,
59286,-0.0031614666871278866,-0.08468599567737492,0.056355093347964826,4.595994662018212e-05,0.6553354212229772,0.3293212873259801,
